ID,Path,Title,StoryURL,Author,AuthorURL,Series,SeriesURL,Category,Genre,Characters,Relationships,Language,LanguageID,Status,Published,Updated,Rating,Warnings,Chapters,Words,Publisher,Summary
24269596,/archiveofourown/DaniTsubasa2/24269596_Vocêquerbrincarnaneve.epub,Você quer brincar na neve?,https://archiveofourown.org/works/24269596,DaniTsubasa2,https://archiveofourown.org/users/DaniTsubasa2/pseuds/DaniTsubasa2,Frozen [1],https://archiveofourown.org/series/1751926,Frozen (Disney Movies),"F/M, Other, amizade, familia",,"Anna/Elsa (Disney), Anna/Kristoff (Disney)",Português brasileiro,pt-BR,Completed,2020-05-19,2020-05-19,General Audiences,Creator Chose Not To Use Archive Warnings,1,1699,archiveofourown.org,"Após os assuntos se resolverem entre as duas irmãs, e as coisas se normalizarem, a vida começa a se pôr no lugar e alguns assuntos dolorosos do passado são substituídos por alegria e um novo caminho para todos."
14342709,/archiveofourown/DarkDayDream/14342709_HerDragon.epub,Her Dragon,https://archiveofourown.org/works/14342709,DarkDayDream,https://archiveofourown.org/users/DarkDayDream/pseuds/DarkDayDream,Dark Arendelle [4],https://archiveofourown.org/series/850533,Frozen (2013),"Alternate Universe - Canon Divergence, Alternate Universe - Dark, Amputation, Children, F/F, Sibling Incest, Sister/Sister Incest","Anna (Disney), Elsa (Disney), Niklas Arendelle",Anna/Elsa (Disney),English,en,Completed,2018-04-16,2018-04-16,Mature,Graphic Depictions Of Violence,1,2657,archiveofourown.org,A continuation of Anna and Elsa's lives together.Touches upon Anna's relationship with Niklas.What Elsa thinks about her and Anna's relationship.And a bit of tragedy that befalls their little family of three.
12432105,/archiveofourown/DarkDayDream/12432105_HerQueen.epub,Her Queen,https://archiveofourown.org/works/12432105,DarkDayDream,https://archiveofourown.org/users/DarkDayDream/pseuds/DarkDayDream,Dark Arendelle [2],https://archiveofourown.org/series/850533,Frozen (2013),"Bruises, Claiming, Dark Anna (Disney), Dom Anna (Disney), F/F, Light Dom/sub, Ownership, Sibling Incest, Sub Elsa","Anna (Disney), Elsa (Disney)",Anna/Elsa (Disney),English,en,Completed,2017-10-20,2017-10-20,Explicit,Creator Chose Not To Use Archive Warnings,1,1319,archiveofourown.org,"Ever since they were children, Anna had always been a greedy woman. Always taking and never giving, demanding more of her sister. Taking until all Elsa had left to give was a plea for rest."
7469121,/archiveofourown/DarkDayDream/7469121_HomeAtLast.epub,Home At Last,https://archiveofourown.org/works/7469121,DarkDayDream,https://archiveofourown.org/users/DarkDayDream/pseuds/DarkDayDream,Dark Arendelle [1],https://archiveofourown.org/series/850533,Frozen (2013),"Biting, Claiming, Dark Anna, Dom Anna, F/F, Light Dom/sub, Orgasm Delay/Denial, Sibling Incest, Sub Elsa, Throne Sex, Vaginal Fingering","Anna (Disney), Elsa (Disney)",Anna/Elsa (Disney),English,en,Completed,2016-07-12,2016-07-12,Explicit,No Archive Warnings Apply,1,2386,archiveofourown.org,"Upon returning from battle, the Elsa that greeted her had forgotten her place. Forgotten where she belonged, forgotten who she belonged to. She had gotten mouthy, and demanding... something Anna would have to correct. Pairing: Elsa/Anna"
12526740,/archiveofourown/DarkDayDream/12526740_TheirPerfection.epub,Their Perfection,https://archiveofourown.org/works/12526740,DarkDayDream,https://archiveofourown.org/users/DarkDayDream/pseuds/DarkDayDream,Dark Arendelle [3],https://archiveofourown.org/series/850533,Frozen (2013),"Backstory, Dark Anna (Disney), F/F, F/M, Falling In Love, Oral Sex, Porn With Plot, Pregnancy, Sibling Incest, Sister/Sister Incest, Vaginal Sex","Anna (Disney), Elsa (Disney)","Anna/Elsa (Disney), Elsa (Disney)/Original Male Character(s)",English,en,Completed,2017-10-28,2017-10-28,Not Rated,Creator Chose Not To Use Archive Warnings,1,2602,archiveofourown.org,A peak into Anna and Elsa's lives.From how they came to be lovers... and how their beloved son was conceived.
8069527,/archiveofourown/DarkDraconis/8069527_CaféCrème.epub,Café Crème,https://archiveofourown.org/works/8069527,DarkDraconis,https://archiveofourown.org/users/DarkDraconis/pseuds/DarkDraconis,,,Frozen (2013),"Alternate Universe - Coffee Shops & Cafés, F/F","Anna (Disney), Elsa (Disney), Kristoff (Disney)",Anna/Elsa (Disney),English,en,Completed,2016-09-18,2016-09-18,Not Rated,Creator Chose Not To Use Archive Warnings,1,487,archiveofourown.org,Kristoff was looking at Elsa with a stunned expression. “You did what?”
8070220,/archiveofourown/DarkDraconis/8070220_StarlightbytheSea.epub,Starlight by the Sea,https://archiveofourown.org/works/8070220,DarkDraconis,https://archiveofourown.org/users/DarkDraconis/pseuds/DarkDraconis,,,Frozen (2013),"Alternate Universe, F/F","Anna (Disney), Elsa (Disney)",Anna/Elsa (Disney),English,en,Completed,2016-09-18,2016-09-18,Not Rated,Creator Chose Not To Use Archive Warnings,1,895,archiveofourown.org,Thank you to @makingtodayaperfectday for being my beta.Prompt: Do you think I forgot?
1173785,/archiveofourown/darkemberdagger/1173785_AGoodWorkout.epub,A Good Workout,http://archiveofourown.org/works/1173785,darkemberdagger,http://archiveofourown.org/users/darkemberdagger/pseuds/darkemberdagger,,,Frozen (2013),"F/F, Sibling Incest","Anna (Frozen), Elsa (Frozen)","Anna & Elsa (Frozen), Anna/Elsa (Frozen)",English,en,Completed,2014-02-08,2014-02-08,Mature,Creator Chose Not To Use Archive Warnings,1,300,archiveofourown.org,Just a drabble about the only time Elsa seems to sweat.
1233337,/archiveofourown/darkemberdagger/1233337_AnnasChoice.epub,Anna's Choice,http://archiveofourown.org/works/1233337,darkemberdagger,http://archiveofourown.org/users/darkemberdagger/pseuds/darkemberdagger,,,Frozen (2013),Gen,"Anna (Frozen), Elsa (Frozen)","Anna & Elsa (Frozen), Anna/Elsa (Frozen)",English,en,Completed,2014-02-24,2014-02-24,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,1,838,archiveofourown.org,Anna wants to go to the wedding with her parents. But she wants Elsa to tell her to stay.
1319602,/archiveofourown/darkemberdagger/1319602_ComingHome.epub,Coming Home,http://archiveofourown.org/works/1319602,darkemberdagger,http://archiveofourown.org/users/darkemberdagger/pseuds/darkemberdagger,,,Frozen (2013),F/F,"Anna (Frozen), Elsa (Frozen)","Anna & Elsa (Frozen), Anna/Elsa (Frozen)",English,en,Completed,2014-03-16,2014-03-16,General Audiences,Creator Chose Not To Use Archive Warnings,1,738,archiveofourown.org,Modern AU: Elsa comes home from a business trip.
1407160,/archiveofourown/darkemberdagger/1407160_FiveTimes.epub,Five Times,http://archiveofourown.org/works/1407160,darkemberdagger,http://archiveofourown.org/users/darkemberdagger/pseuds/darkemberdagger,,,Frozen (2013),"Alternate Universe - Modern Setting, F/F, Sibling Incest","Anna (Frozen), Elsa (Frozen)","Anna & Elsa (Frozen), Anna/Elsa (Frozen)",English,en,Completed,2014-04-03,2014-04-03,Mature,Creator Chose Not To Use Archive Warnings,1,3396,archiveofourown.org,Five times Elsa and Anna crossed the line (and wouldn’t take it back).
1215037,/archiveofourown/darkemberdagger/1215037_ItsAlwaysBeenYou.epub,It's Always Been You,http://archiveofourown.org/works/1215037,darkemberdagger,http://archiveofourown.org/users/darkemberdagger/pseuds/darkemberdagger,,,Frozen (2013),"F/F, Sibling Incest","Anna (Frozen), Elsa (Frozen), Kristoff (Frozen), Olaf (Frozen)","Anna & Elsa (Frozen), Anna/Elsa (Frozen)",English,en,In-Progress,2014-02-21,2014-03-27,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,5,15349,archiveofourown.org,"Things are looking up for Arendelle three months after the Thaw. And Elsa and Anna have never been closer, trying to make up for their lost childhood. But what happens when they both begin to fall for each other but are too scared to face their feelings? And why is Anna sick?"
1173752,/archiveofourown/darkemberdagger/1173752_MidnightConversations.epub,Midnight Conversations,http://archiveofourown.org/works/1173752,darkemberdagger,http://archiveofourown.org/users/darkemberdagger/pseuds/darkemberdagger,,,Frozen (2013),"F/F, Sibling Incest","Anna (Frozen), Elsa (Frozen)","Anna & Elsa (Frozen), Anna/Elsa (Frozen)",English,en,Completed,2014-02-08,2014-02-08,General Audiences,Creator Chose Not To Use Archive Warnings,1,755,archiveofourown.org,Elsa had a long day. Anna always makes it better. Written for Elsanna Week Day 1: Cuddles
1173760,/archiveofourown/darkemberdagger/1173760_Mistletoe.epub,Mistletoe,http://archiveofourown.org/works/1173760,darkemberdagger,http://archiveofourown.org/users/darkemberdagger/pseuds/darkemberdagger,,,Frozen (2013),"F/F, Sibling Incest, Underage Kissing","Anna (Frozen), Elsa (Frozen)","Anna & Elsa (Frozen), Anna/Elsa (Frozen)",English,en,Completed,2014-02-08,2014-02-08,General Audiences,Creator Chose Not To Use Archive Warnings,1,1213,archiveofourown.org,Little Elsa and Anna discover a new Christmas tradition. Adult Elsa and Anna enjoy it more. Written for Elsanna Week Day 2: First Kiss
1173775,/archiveofourown/darkemberdagger/1173775_TheSparesSorrow.epub,The Spare's Sorrow,http://archiveofourown.org/works/1173775,darkemberdagger,http://archiveofourown.org/users/darkemberdagger/pseuds/darkemberdagger,,,Frozen (2013),"F/F, Sibling Incest","Anna (Frozen), Elsa (Frozen), King of Arendelle, Queen of Arendelle","Anna & Elsa (Frozen), Anna/Elsa (Frozen)",English,en,Completed,2014-02-08,2014-02-08,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,1,1224,archiveofourown.org,Anna has a nightmare. Elsa comforts her. Written for Elsanna Week Day 3: Nightmare
1173779,/archiveofourown/darkemberdagger/1173779_YouMakeItBetter.epub,You Make It Better,http://archiveofourown.org/works/1173779,darkemberdagger,http://archiveofourown.org/users/darkemberdagger/pseuds/darkemberdagger,,,Frozen (2013),"F/F, Sibling Incest","Anna (Frozen), Elsa (Frozen)","Anna & Elsa (Frozen), Anna/Elsa (Frozen)",English,en,Completed,2014-02-08,2014-02-08,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,1,595,archiveofourown.org,Elsa is reluctant to celebrate her birthday. Anna manages to change her mind. Written for Elsanna Week Day 4: Birthday.
15220829,/archiveofourown/DarkraiSP/15220829_TheMarigoldsDestiny.epub,The Marigold's Destiny,https://archiveofourown.org/works/15220829,DarkraiSP,https://archiveofourown.org/users/DarkraiSP/pseuds/DarkraiSP,,,Frozen (2013),"F/F, F/M","Anna (Disney), Elsa (Disney), Gerda (Disney), Kai (Disney: Frozen), Olaf (Disney)",Anna/Elsa (Disney),English,en,In-Progress,2018-07-09,2018-08-17,Teen And Up Audiences,No Archive Warnings Apply,7,20463,archiveofourown.org,"Villages in the Kingdom of Desera have been attacked by soldiers and guards carrying Arendelle's symbol. Following an assassination attempt on the royal family, King Adgar vehemently plots a conspiracy against Arendelle with his loyal spymaster, Kai. In the midst of this, Adgar's daughter, Anna, sets off for Arendelle under the wishes of someone she thought she lost years ago. Elsanna."
1556801,/archiveofourown/Dark_Angel_96/1556801_Stranded.epub,Stranded,https://archiveofourown.org/works/1556801,Dark_Angel_96,https://archiveofourown.org/users/Dark_Angel_96/pseuds/Dark_Angel_96,,,Frozen (2013),"Action/Adventure, F/F, Sibling Incest, Swearing, Time/Cultur clash, War, other movie references","Anna (Frozen), Cpt. O'Neil, Cpt. O'Neill, Elsa (Frozen), John ""Soap"" MacTavish, Sgt. Price",Anna/Elsa (Frozen),English,en,Completed,2014-05-24,2014-05-24,Mature,Creator Chose Not To Use Archive Warnings,3,14074,archiveofourown.org,"With the walls separating two parallel Universes broken for the first time ever, humanity makes its first contact with a world in a different Universe. The ripe they ter in the fabric of reality lands humanity's secret Programm on another Earth, in Arendelle.Elsa's having enough problems of her own, wars are being declared across Europa, her leadership is being call into question regarding her powers, the Southern Coalition being formed, Hans declaring that he will purge the unclean Kingdom of Arendelle, for God, the Pope and the Church itself and of course there's Anna."
16654861,/archiveofourown/Darratato/16654861_ASleeplessNight.epub,A Sleepless Night,https://archiveofourown.org/works/16654861,Darratato,https://archiveofourown.org/users/Darratato/pseuds/Darratato,,,Frozen (2013),"Blow Jobs, Cuddling & Snuggling, Ejaculate, Elsanna November Monthly Prompt, F/F, Fluff and Smut, Girl Penis, I'll learn how AO3 authorship works eventually, My First Fanfic, Not Suitable/Safe For Work, Prompt Fic, Romance, Slight Temperature Play, Smut, Tumblr Prompt, What is tagging honestly, Where Are You, g!p elsa - Freeform",Anna (Disney),"Anna & Elsa (Disney), Anna/Elsa (Disney)",English,en,In-Progress,2018-11-18,2018-11-18,Mature,Creator Chose Not To Use Archive Warnings,1,2106,archiveofourown.org,"Elsa needs her sister's presence to sleep at night; unfortunately, Anna is out on an errand for a few days. Her desire to feel warm leads to an unexpected surprise.G!P Elsa/Elsa has a penis. NSFW.Submission for the November 2018 Elsanna Shenanigans Monthly Contest. Prompt: Where are you?"
1459201,/archiveofourown/Darth_Elsa/1459201_BeyondArendelle.epub,Beyond Arendelle,https://archiveofourown.org/works/1459201,Darth_Elsa,https://archiveofourown.org/users/Darth_Elsa/pseuds/Darth_Elsa,,,Frozen (2013),"F/F, Fluff and Angst, Friendship/Love, Sibling Incest","Anna (Frozen), Elsa (Frozen), Eugene Fitzherbert | Flynn Rider, Kristoff (Frozen), Rapunzel (Tangled), Sven (Frozen)","Anna & Elsa (Frozen), Anna/Elsa (Frozen), Elsanna",English,en,In-Progress,2014-04-13,2016-07-10,Mature,Creator Chose Not To Use Archive Warnings,27,83315,archiveofourown.org,"One month after the ""Great Freeze"" life in Arendelle continues with the new, young monarch and her beloved sister. Now what? Do what other Kingdoms do? The reigning monarch finds a mate by betrothal? The princess married to a far off kingdom to secure an alliance? The world now knows about her realm, her beauty and most of all her powers, and they ALL want her!"
1478074,/archiveofourown/Darth_Elsa/1478074_TheBrightestLightCaststheDarkestShadows.epub,The Brightest Light Casts the Darkest Shadows,https://archiveofourown.org/works/1478074,Darth_Elsa,https://archiveofourown.org/users/Darth_Elsa/pseuds/Darth_Elsa,,,Frozen (2013),"Multi, Painful Sex, Psychic Violence, Romance, Sexual Violence, Sibling Incest, Smut","Anna (Frozen), Elsa (Frozen), Sith (Star Wars) - Character","Anna & Elsa (Frozen), Anna/Elsa (Frozen), Elsa/Original Character(s)",English,en,In-Progress,2014-04-17,2014-06-28,Explicit,Creator Chose Not To Use Archive Warnings,12,29343,archiveofourown.org,"Star Wars AU. Elsa has just risen to the ranks of Dark Lord of the Sith using Deceit, Seduction, Power and Sex! Fifteen years earlier, she was ripped from her twin sister on the Planet Arendelle and began the Dark Walk to Power. Now at 18, she must find her own Padawan, only to confront a Jedi Master with a fiery mane of red!"
1147718,/archiveofourown/Dartxni/1147718_AfterGreenwoods.epub,After Greenwoods,https://archiveofourown.org/works/1147718,Dartxni,https://archiveofourown.org/users/Dartxni/pseuds/Dartxni,,,Frozen (2013),"Alternate Universe - Modern Setting, Angst, F/F, Homophobia, Incest, Internalized Homophobia, Underage - Freeform","Anna (Frozen), Elsa (Frozen)",Anna/Elsa (Frozen),English,en,In-Progress,2014-01-22,2014-01-29,Mature,Underage,3,5398,archiveofourown.org,"19 year old Elsa suffers from internalized homophobia and self hate due to 4 years in conversion therapy. When her 16 year old sister runs away from home and shows up on her doorstep after her parents threaten to send her to the same place, Elsa struggles with her feelings for her sister and with her beliefs."
